event_id,gate,category,sample,loss
3050,46,4,2627,14948036345.0
3051,46,1,2627,524354473.6
3052,39,2,2627,2424371639.0
3053,49,3,2627,6613654285.0
3054,10,1,2628,1284078327.0
3055,52,2,2629,4224952563.0
3056,37,2,2629,3450533798.0
3057,27,1,2629,1247943521.0
3058,1,1,2630,743929985.0
3059,10,1,2631,1357319513.0
3060,52,1,2632,744199380.0
3061,12,3,2632,8126555557.0
3062,22,1,2632,947222683.7
3063,46,4,2633,14948036345.0
3064,9,1,2634,524354473.6
3065,1,1,2637,879041680.2
3066,11,2,2638,2544197467.0
3067,1,1,2639,832872698.5
3068,62,1,2639,462562513.5
3069,1,1,2639,785026842.8
3070,20,2,2640,4661767010.0
3071,18,3,2641,7188343121.0
3072,12,1,2642,614747711.0
3073,11,2,2643,2544197467.0
3074,12,1,2643,578246606.2
3075,9,1,2644,524354473.6
3076,12,1,2644,733217721.6
3077,29,1,2644,821323293.5
3078,11,2,2644,2544197467.0
3079,1,1,2645,701473292.8
3080,18,3,2645,7188343121.0
3081,10,1,2646,1167810481.0
3082,1,1,2646,933079510.4
3083,20,4,2646,26234121822.0
3084,61,2,2646,3611421792.0
3085,9,3,2647,5961674471.0
3086,9,1,2647,524354473.6
3087,20,3,2648,6613654285.0
3088,46,1,2650,524354473.6
3089,12,1,2650,532090300.2
3090,27,1,2650,1247943521.0
3091,15,1,2651,1061525521.0
3092,62,2,2651,2733219431.0
3093,48,3,2652,8097986358.0
3094,12,1,2652,831724490.9
3095,10,1,2652,1342298083.0
3096,9,1,2653,524354473.6
3097,27,1,2653,1247943521.0
3098,15,1,2654,839424284.9
3099,14,3,2655,8938953132.0
3100,1,1,2656,1054965452.0
3101,46,2,2659,3450533798.0
3102,27,1,2659,1247943521.0
3103,10,1,2659,923158634.4
3104,52,1,2661,1316785465.0
3105,51,3,2661,11334925900.0
3106,13,3,2662,8938953132.0
3107,58,1,2663,775055478.6
3108,20,4,2664,26234121822.0
3109,48,3,2664,8097986358.0
3110,39,2,2664,2424371639.0
3111,53,2,2665,4224952563.0
3112,53,1,2666,1316785465.0
3113,50,1,2666,795430630.9
3114,61,1,2667,462562513.5
3115,21,1,2667,947222683.7
3116,53,1,2671,1316785465.0
3117,13,3,2671,8938953132.0
3118,46,1,2671,524354473.6
3119,12,1,2673,1402414653.0
3120,10,1,2673,1103005385.0
3121,1,1,2673,791162939.5
3122,49,3,2675,6613654285.0
3123,20,2,2675,4661767010.0
3124,50,1,2675,795430630.9
3125,12,1,2675,670366142.2
3126,27,1,2676,1247943521.0
3127,14,1,2677,1289941312.0
3128,52,1,2678,420550947.5
3129,5,1,2678,992824781.7
3130,20,4,2678,26234121822.0
3131,11,2,2679,2544197467.0
3132,49,1,2680,735881669.9
3133,46,2,2683,3450533798.0
3134,6,1,2683,901765476.2
3135,13,1,2687,1289941312.0
3136,62,2,2690,2733219431.0
3137,20,4,2693,26234121822.0
3138,25,1,2693,785057726.5
3139,49,1,2695,552953212.0
3140,12,1,2695,1140892540.0
3141,21,1,2696,947222683.7
3142,50,1,2696,795430630.9
3143,21,1,2697,1205057041.0
3144,36,1,2698,1361850958.0
3145,11,3,2698,8126555557.0
3146,12,1,2698,775701599.0
3147,8,2,2702,2424371639.0
3148,25,1,2702,785057726.5
3149,49,1,2703,780859127.0
3150,52,1,2704,655521799.8
3151,37,1,2705,1361850958.0
3152,26,1,2705,1205057041.0
3153,62,1,2706,462562513.5
3154,9,3,2707,5961674471.0
3155,12,1,2707,505536606.8
3156,12,1,2710,721993803.7
3157,21,1,2711,1624871268.0
3158,53,1,2712,1316785465.0
3159,18,3,2713,7188343121.0
3160,49,1,2716,1103940523.0
3161,15,1,2718,1432661019.0
3162,51,3,2719,5739828463.0
3163,10,1,2719,888183844.8
3164,14,3,2720,7188343121.0
3165,6,1,2720,901765476.2
3166,40,4,2722,14853619650.0
3167,40,4,2724,14853619650.0
3168,10,1,2724,992780051.8
3169,52,1,2726,555161027.7
3170,48,1,2728,759252579.6
3171,48,3,2728,8097986358.0
3172,12,1,2729,733120170.2
3173,14,3,2729,5030803098.0
3174,53,2,2729,4224952563.0
3175,9,1,2730,524354473.6
3176,51,3,2731,10960743060.0
3177,27,1,2731,1247943521.0
3178,12,1,2731,507777701.5
3179,1,1,2733,869957480.2
3180,29,1,2733,821323293.5
3181,1,1,2734,824648128.2
3182,5,3,2734,5749773962.0
3183,50,1,2735,795430630.9
3184,2,1,2735,808346358.1
3185,1,1,2736,885233038.6
3186,62,1,2736,462562513.5
3187,51,3,2736,9208309768.0
3188,37,2,2738,3450533798.0
3189,37,2,2740,3450533798.0
3190,20,3,2740,6613654285.0
3191,27,1,2742,1247943521.0
3192,61,2,2743,3611421792.0
3193,46,1,2743,524354473.6
3194,13,1,2744,914752327.8
3195,49,1,2744,1050457703.0
3196,9,1,2744,524354473.6
3197,49,3,2744,6613654285.0
3198,48,3,2745,8097986358.0
3199,45,1,2747,1119276599.0
3200,27,1,2748,1205057041.0
3201,15,1,2751,1150121416.0
3202,52,1,2753,422676459.4
3203,14,3,2754,7188343121.0
3204,15,1,2755,861725582.5
3205,21,4,2756,14948036345.0
3206,52,1,2756,403985416.7
3207,46,2,2756,3450533798.0
3208,15,1,2756,1231552708.0
3209,58,1,2756,775055478.6
3210,25,1,2758,785057726.5
3211,46,2,2760,3450533798.0
3212,62,1,2760,462562513.5
3213,12,3,2760,8126555557.0
3214,21,4,2760,14948036345.0
3215,51,3,2762,5766402585.0
3216,9,1,2762,524354473.6
3217,1,1,2762,976000646.5
3218,25,1,2763,785057726.5
3219,13,3,2763,5030803098.0
3220,51,3,2764,7749118309.0
3221,58,1,2767,775055478.6
3222,37,2,2767,3450533798.0
3223,14,1,2768,828704896.6
3224,49,3,2768,6613654285.0
3225,12,1,2769,765947208.4
3226,18,3,2769,7188343121.0
3227,8,2,2770,2424371639.0
3228,15,1,2770,771512635.0
3229,48,3,2771,8097986358.0
3230,37,1,2773,1361850958.0
3231,2,1,2774,1104715670.0
3232,48,3,2776,8097986358.0
3233,46,2,2776,3450533798.0
3234,40,4,2777,14853619650.0
3235,52,1,2778,491004709.4
3236,14,1,2778,1037812410.0
3237,10,1,2778,782887945.0
3238,22,1,2780,947222683.7
3239,45,1,2781,1119276599.0
3240,50,3,2781,13064231808.0
3241,1,1,2781,953216225.6
3242,49,3,2781,6613654285.0
3243,26,1,2781,1205057041.0
3244,1,3,2783,5749773962.0
3245,46,1,2783,524354473.6
3246,22,1,2783,947222683.7
3247,21,4,2786,14948036345.0
3248,51,3,2786,7827528102.0
3249,52,1,2788,1316785465.0
3250,58,1,2789,775055478.6
3251,1,1,2789,785504453.3
3252,20,2,2789,4661767010.0
3253,21,1,2789,947222683.7
3254,51,1,2791,992935082.3
3255,53,2,2792,4224952563.0
3256,46,2,2793,3450533798.0
3257,27,1,2793,1247943521.0
3258,10,1,2794,642544003.1
3259,3,1,2795,968112977.4
3260,49,1,2796,542101722.7
3261,6,1,2796,901765476.2
3262,14,1,2796,1289941312.0
3263,37,1,2799,1361850958.0
3264,21,1,2800,947222683.7
3265,50,3,2800,10327444017.0
3266,46,4,2801,14948036345.0
3267,53,1,2801,1316785465.0
3268,53,1,2803,1316785465.0
3269,1,3,2806,5749773962.0
3270,17,3,2806,7188343121.0
3271,29,1,2806,821323293.5
3272,45,1,2809,1119276599.0
3273,53,2,2811,4224952563.0
3274,21,1,2812,1624871268.0
3275,39,2,2814,2424371639.0
3276,45,1,2814,1119276599.0
3277,14,3,2815,5030803098.0
3278,61,2,2816,3611421792.0
3279,20,3,2816,6613654285.0
3280,12,3,2817,8126555557.0
3281,51,3,2818,7429276947.0
3282,12,1,2822,754145659.3
3283,46,4,2822,14948036345.0
3284,12,1,2823,425051330.6
3285,46,4,2824,14948036345.0
3286,12,1,2824,455805440.0
3287,46,1,2825,524354473.6
3288,61,1,2825,462562513.5
3289,12,3,2825,8126555557.0
3290,14,1,2827,930252570.3
3291,14,1,2829,1389355924.0
3292,1,1,2830,1236273410.0
3293,18,3,2832,7188343121.0
3294,10,1,2834,762040710.3
3295,49,1,2835,882765911.9
3296,13,1,2835,1011804304.0
3297,13,1,2835,870175191.1
3298,13,1,2835,1289941312.0
3299,51,3,2836,8788491392.0
3300,12,3,2837,8126555557.0
3301,52,1,2840,544319786.3
3302,1,1,2840,1160348602.0
3303,1,1,2841,890692020.8
3304,50,3,2844,5757833641.0
3305,16,3,2844,8938953132.0
3306,21,4,2845,14948036345.0
3307,10,1,2848,1150214457.0
3308,51,3,2849,16979857606.0
3309,21,1,2849,1624871268.0
3310,37,1,2849,1361850958.0
3311,46,2,2850,3450533798.0
3312,15,1,2851,945848786.7
3313,21,4,2853,14948036345.0
3314,45,1,2856,1119276599.0
3315,49,3,2856,6613654285.0
3316,12,1,2857,787575847.2
3317,46,4,2857,14948036345.0
3318,51,3,2858,9076873711.0
3319,46,2,2859,3450533798.0
3320,37,2,2859,3450533798.0
3321,51,3,2860,9051057945.0
3322,14,1,2861,1089142093.0
3323,27,1,2862,1205057041.0
3324,12,1,2863,663653477.4
3325,15,3,2864,8938953132.0
3326,14,3,2864,5030803098.0
3327,1,1,2864,758886646.7
3328,51,3,2866,8210261397.0
3329,27,1,2869,1247943521.0
3330,8,2,2870,2424371639.0
3331,9,3,2870,5961674471.0
3332,12,1,2871,890616364.9
3333,51,3,2872,6253025278.0
3334,27,1,2872,1247943521.0
3335,58,1,2873,775055478.6
3336,20,4,2873,26234121822.0
3337,8,2,2873,2424371639.0
3338,1,1,2876,750602938.8
3339,20,3,2877,6613654285.0
3340,20,4,2877,26234121822.0
3341,53,2,2878,4224952563.0
3342,2,1,2879,984500059.4
3343,2,1,2880,961126424.4
3344,1,1,2881,822423494.7
3345,12,1,2882,1397785254.0
3346,20,4,2882,26234121822.0
3347,14,1,2882,1289941312.0
3348,1,1,2884,802332669.8
3349,52,1,2886,558768809.5
3350,49,1,2887,897877476.2
3351,21,4,2888,14948036345.0
3352,39,2,2890,2424371639.0
3353,62,1,2891,462562513.5
3354,9,3,2891,5961674471.0
3355,48,1,2893,1400182786.0
3356,14,1,2893,826910451.5
3357,62,1,2893,462562513.5
3358,37,2,2894,3450533798.0
3359,12,1,2894,764969853.2
3360,48,3,2896,8097986358.0
3361,9,1,2896,524354473.6
3362,48,3,2897,8097986358.0
3363,49,1,2899,479850757.6
3364,14,3,2900,8938953132.0
3365,63,2,2901,2733219431.0
3366,12,1,2902,692008816.7
3367,9,1,2903,524354473.6
3368,18,3,2904,7188343121.0
3369,50,1,2904,795430630.9
3370,1,1,2904,824676641.9
3371,52,1,2905,1316785465.0
3372,21,1,2905,947222683.7
3373,21,1,2906,1624871268.0
3374,52,1,2906,1316785465.0
3375,11,1,2908,497366134.2
3376,24,1,2910,785057726.5
3377,20,3,2910,6613654285.0
3378,58,1,2913,775055478.6
3379,53,1,2913,1316785465.0
3380,12,1,2914,1823807072.0
3381,20,3,2914,6613654285.0
3382,37,1,2916,1361850958.0
3383,46,4,2916,14948036345.0
3384,20,4,2917,26234121822.0
3385,21,4,2920,14948036345.0
3386,1,1,2923,806464687.6
3387,39,2,2924,2424371639.0
3388,52,1,2925,389536545.5
3389,21,4,2926,14948036345.0
3390,12,1,2927,1289941312.0
3391,39,2,2928,2424371639.0
3392,10,1,2929,1138189211.0
3393,27,1,2930,1247943521.0
3394,63,2,2931,2733219431.0
3395,52,1,2931,568004107.9
3396,39,2,2932,2424371639.0
3397,50,1,2932,795430630.9
3398,50,3,2932,8979826742.0
3399,18,3,2933,7188343121.0
3400,8,2,2934,2424371639.0
3401,52,2,2934,4224952563.0
3402,51,3,2934,5011273622.0
3403,61,2,2934,3611421792.0
3404,12,1,2936,711278015.1
3405,12,1,2936,1570333929.0
3406,49,1,2937,797220887.2
3407,15,1,2939,828217212.3
3408,45,1,2940,1119276599.0
3409,21,2,2941,4661767010.0
3410,12,1,2941,683478228.7
3411,26,1,2942,1205057041.0
3412,62,1,2942,462562513.5
3413,46,2,2944,3450533798.0
3414,11,1,2944,853685977.5
3415,21,1,2945,947222683.7
3416,2,1,2945,944443257.3
3417,10,1,2945,1107568868.0
3418,39,2,2946,2424371639.0
3419,1,1,2947,846547065.7
3420,10,1,2948,931252422.5
3421,51,3,2949,14214806014.0
3422,1,1,2950,784825020.1
3423,29,1,2950,821323293.5
3424,21,1,2950,947222683.7
3425,2,1,2950,1103929973.0
3426,60,2,2951,3611421792.0
3427,1,1,2952,821056360.2
3428,51,3,2954,5493388058.0
3429,49,1,2954,612769112.7
3430,12,3,2954,5030803098.0
3431,46,1,2955,524354473.6
3432,14,3,2957,5030803098.0
3433,32,1,2958,821323293.5
3434,51,3,2958,6038809194.0
3435,13,1,2959,748088876.1
3436,21,4,2960,14948036345.0
3437,39,2,2961,2424371639.0
3438,46,2,2961,3450533798.0
3439,46,4,2962,14948036345.0
3440,37,2,2963,3450533798.0
3441,52,1,2963,642024741.9
3442,52,1,2963,686348488.1
3443,29,1,2964,821323293.5
3444,21,1,2965,947222683.7
3445,12,1,2965,339289390.6
3446,1,1,2965,986951722.2
3447,14,1,2966,877333327.4
3448,51,3,2968,6997109409.0
3449,20,3,2969,6613654285.0
3450,9,3,2969,5961674471.0
3451,58,1,2972,775055478.6
3452,13,3,2976,5030803098.0
3453,62,1,2976,462562513.5
3454,2,3,2979,5749773962.0
3455,29,1,2980,821323293.5
3456,15,3,2981,8938953132.0
3457,14,1,2981,764008283.9
3458,39,2,2981,2424371639.0
3459,1,1,2982,942668363.9
3460,39,2,2983,2424371639.0
3461,46,4,2984,14948036345.0
3462,15,1,2984,1228090239.0
3463,26,1,2984,1205057041.0
3464,40,4,2985,14853619650.0
3465,32,1,2985,821323293.5
3466,25,1,2985,785057726.5
3467,20,3,2986,6613654285.0
3468,46,2,2986,3450533798.0
3469,12,1,2988,745280924.0
3470,25,1,2988,785057726.5
3471,21,1,2990,1624871268.0
3472,29,1,2991,821323293.5
3473,12,1,2992,635445383.6
3474,12,1,2993,1261664944.0
3475,39,2,2993,2424371639.0
3476,15,3,2993,8938953132.0
3477,51,3,2994,7654189883.0
3478,52,1,2994,605487593.2
3479,45,1,2994,1119276599.0
3480,12,1,2997,339289390.6
3481,14,3,2998,8938953132.0
3482,52,1,2999,719820816.6
3483,46,2,3000,3450533798.0
3484,11,1,3000,867975305.8
3485,22,1,3001,947222683.7
3486,12,1,3002,786693985.5
3487,8,2,3003,2424371639.0
3488,45,1,3003,1119276599.0
3489,12,1,3005,897762232.1
3490,58,1,3006,775055478.6
3491,12,1,3007,627776246.0
3492,51,3,3007,11903959002.0
3493,46,1,3010,524354473.6
3494,9,3,3011,5961674471.0
3495,53,1,3011,1316785465.0
3496,12,1,3013,252423959.8
3497,1,1,3013,732798483.7
3498,51,3,3015,5515529482.0
3499,45,1,3015,1119276599.0
3500,61,1,3015,462562513.5
3501,46,1,3015,524354473.6
3502,25,1,3015,785057726.5
3503,51,3,3017,5786724952.0
3504,37,1,3017,1361850958.0
3505,39,2,3017,2424371639.0
3506,11,2,3018,2544197467.0
3507,18,3,3019,7188343121.0
3508,12,3,3019,5030803098.0
3509,51,3,3020,11863611294.0
3510,52,1,3022,628169151.3
3511,51,3,3025,7786436606.0
3512,13,1,3026,956154041.7
3513,20,3,3027,6613654285.0
3514,10,1,3028,491119786.7
3515,27,1,3029,1247943521.0
3516,53,2,3030,4224952563.0
3517,37,1,3030,1361850958.0
3518,12,1,3031,274376216.1
3519,48,3,3032,8097986358.0
3520,46,1,3032,524354473.6
3521,13,3,3034,5030803098.0
3522,29,1,3034,821323293.5
3523,49,1,3034,546714065.0
3524,46,1,3034,524354473.6
3525,9,3,3034,5961674471.0
3526,20,2,3035,4661767010.0
3527,15,3,3037,8938953132.0
3528,21,4,3038,14948036345.0
3529,37,2,3039,3450533798.0
3530,52,1,3040,679824578.5
3531,52,1,3041,423676165.6
3532,53,2,3042,4224952563.0
3533,20,4,3042,26234121822.0
3534,14,1,3042,1049179916.0
3535,52,1,3043,579512737.4
3536,49,3,3043,6613654285.0
3537,21,1,3044,785057726.5
3538,21,4,3048,14948036345.0
3539,18,3,3051,7188343121.0
3540,46,2,3051,3450533798.0
3541,12,1,3052,682418155.5
3542,20,2,3052,4661767010.0
3543,52,1,3053,1316785465.0
3544,49,1,3054,830992855.1
3545,53,1,3054,1316785465.0
3546,53,1,3055,1316785465.0
3547,37,1,3055,1361850958.0
3548,1,1,3056,750545266.6
3549,14,1,3058,1272977549.0
3550,1,1,3059,1088006779.0
3551,63,2,3059,2733219431.0
3552,46,2,3060,3450533798.0
3553,10,1,3061,656829110.3
3554,27,1,3062,1247943521.0
3555,39,2,3062,2424371639.0
3556,52,1,3063,620970210.7
3557,10,1,3063,1444559509.0
3558,21,1,3064,1624871268.0
3559,62,1,3066,462562513.5
3560,21,1,3066,1624871268.0
3561,15,1,3066,1146926781.0
3562,20,2,3067,4661767010.0
3563,51,3,3071,5736099356.0
3564,27,1,3071,1247943521.0
3565,8,2,3072,2424371639.0
3566,6,1,3073,901765476.2
3567,21,1,3074,1624871268.0
3568,6,1,3074,901765476.2
3569,46,1,3075,524354473.6
3570,1,1,3075,779278787.9
3571,51,3,3076,5793211456.0
3572,2,1,3076,1010243325.0
3573,40,4,3077,14853619650.0
3574,12,1,3077,675533262.3
3575,46,2,3077,3450533798.0
3576,46,1,3078,524354473.6
3577,36,2,3078,3450533798.0
3578,14,1,3078,1289941312.0
3579,10,1,3079,960572110.8
3580,1,1,3081,848589906.6
3581,6,1,3082,901765476.2
3582,46,1,3082,524354473.6
3583,32,1,3083,821323293.5
3584,48,3,3084,8097986358.0
3585,25,1,3086,785057726.5
3586,37,2,3088,3450533798.0
3587,12,1,3088,632054236.6
3588,32,1,3089,821323293.5
3589,27,1,3090,1247943521.0
3590,20,3,3090,6613654285.0
3591,20,4,3091,26234121822.0
3592,16,1,3093,1279177183.0
3593,9,3,3093,5961674471.0
3594,21,1,3094,1624871268.0
3595,51,3,3095,14954334799.0
3596,12,3,3097,8126555557.0
3597,15,3,3099,8938953132.0
3598,58,1,3099,775055478.6
3599,1,1,3099,837541889.4
3600,50,1,3100,795430630.9
3601,51,3,3100,6488497514.0
3602,61,2,3100,3611421792.0
3603,14,1,3100,1307564906.0
3604,58,1,3101,775055478.6
3605,9,1,3101,524354473.6
3606,9,3,3101,5961674471.0
3607,27,1,3105,1247943521.0
3608,12,1,3106,970328182.5
3609,46,4,3107,14948036345.0
3610,20,2,3108,4661767010.0
3611,6,1,3108,901765476.2
3612,61,2,3109,3611421792.0
3613,62,2,3109,2733219431.0
3614,12,3,3110,8126555557.0
3615,46,4,3112,14948036345.0
3616,14,3,3112,5030803098.0
3617,12,1,3112,1081582159.0
3618,53,1,3115,1316785465.0
3619,12,3,3116,8126555557.0
3620,13,1,3116,1289941312.0
3621,49,1,3117,632469799.9
3622,10,1,3117,942734259.0
3623,62,2,3118,2733219431.0
3624,15,1,3118,926775007.0
3625,1,3,3119,5749773962.0
3626,12,1,3119,403826220.7
3627,26,1,3119,1205057041.0
3628,10,1,3119,529289197.2
3629,14,3,3120,8938953132.0
3630,51,3,3120,7429276947.0
3631,1,1,3120,1162926769.0
3632,12,1,3121,877798415.9
3633,49,1,3122,609063703.1
3634,63,2,3126,2733219431.0
3635,58,1,3126,775055478.6
3636,17,3,3126,7188343121.0
3637,51,3,3127,6546798534.0
3638,50,1,3127,795430630.9
3639,12,1,3129,1149554938.0
3640,13,3,3130,5030803098.0
3641,51,3,3130,8583842261.0
3642,10,1,3130,1368723559.0
3643,63,2,3131,2733219431.0
3644,13,3,3133,8938953132.0
3645,49,1,3133,1112862749.0
3646,24,1,3134,785057726.5
3647,45,1,3134,1119276599.0
3648,21,4,3137,14948036345.0
3649,2,1,3138,1173846721.0
3650,12,1,3139,353125995.7
3651,20,4,3139,26234121822.0
3652,11,2,3140,2544197467.0
3653,6,1,3140,901765476.2
3654,10,1,3142,1069415882.0
3655,20,2,3143,4661767010.0
3656,12,1,3144,1756725492.0
3657,13,1,3144,1289941312.0
3658,53,2,3144,4224952563.0
3659,18,3,3146,7188343121.0
3660,21,4,3146,14948036345.0
3661,1,1,3147,752604713.8
3662,53,1,3148,1316785465.0
3663,12,3,3148,8126555557.0
3664,51,3,3149,12629713387.0
3665,20,2,3151,4661767010.0
3666,53,1,3151,1316785465.0
3667,12,1,3151,627776246.0
3668,39,2,3151,2424371639.0
3669,14,1,3152,1289941312.0
3670,9,1,3154,524354473.6
3671,46,4,3154,14948036345.0
3672,1,1,3154,863487492.5
3673,50,1,3155,795430630.9
3674,14,1,3155,508397647.5
3675,12,1,3157,595222511.6
3676,53,1,3159,1316785465.0
3677,10,1,3159,573473280.7
3678,11,2,3160,2544197467.0
3679,26,1,3162,1205057041.0
3680,32,1,3162,821323293.5
3681,52,1,3164,654550611.5
3682,15,3,3164,8938953132.0
3683,6,1,3164,901765476.2
3684,12,1,3165,835071594.8
3685,1,3,3166,5749773962.0
3686,12,1,3166,860613800.2
3687,20,3,3166,6613654285.0
3688,46,4,3167,14948036345.0
3689,48,3,3167,8097986358.0
3690,20,2,3169,4661767010.0
3691,12,1,3169,463008795.3
3692,49,1,3171,1041588778.0
3693,49,1,3172,749496785.2
3694,12,1,3176,1435347967.0
3695,11,2,3176,2544197467.0
3696,9,3,3176,5961674471.0
3697,1,1,3177,923507527.5
3698,20,4,3178,26234121822.0
3699,1,3,3178,5749773962.0
3700,12,1,3179,535944900.3
3701,1,1,3179,931603292.3
3702,46,1,3180,524354473.6
3703,62,1,3181,462562513.5
3704,48,3,3181,8097986358.0
3705,11,1,3181,1848932640.0
3706,21,1,3183,1624871268.0
3707,14,3,3184,8938953132.0
3708,12,3,3187,8126555557.0
3709,37,1,3187,1361850958.0
3710,11,2,3187,2544197467.0
3711,12,3,3187,5030803098.0
3712,12,3,3187,5030803098.0
3713,8,2,3188,2424371639.0
3714,12,1,3188,543505714.8
3715,45,1,3190,1119276599.0
3716,45,1,3191,1119276599.0
3717,12,1,3191,804628801.3
3718,12,3,3193,8126555557.0
3719,14,1,3193,828991177.4
3720,39,2,3194,2424371639.0
3721,48,3,3194,8097986358.0
3722,16,1,3196,956154041.7
3723,20,2,3196,4661767010.0
3724,63,2,3196,2733219431.0
3725,49,1,3197,587568655.7
3726,14,1,3198,868415080.0
3727,1,1,3198,891288547.3
3728,25,1,3199,785057726.5
3729,13,1,3199,1095903490.0
3730,14,3,3199,8938953132.0
3731,46,4,3199,14948036345.0
3732,21,1,3200,785057726.5
3733,6,1,3203,901765476.2
3734,21,1,3203,1624871268.0
3735,14,1,3203,963706959.6
3736,46,2,3204,3450533798.0
3737,49,1,3207,882997544.2
3738,37,2,3207,3450533798.0
3739,12,1,3208,791835436.8
3740,9,3,3208,5961674471.0
3741,20,4,3209,26234121822.0
3742,1,3,3210,5749773962.0
3743,48,3,3211,6613654285.0
3744,12,1,3212,516164424.7
3745,46,4,3212,14948036345.0
3746,39,2,3212,2424371639.0
3747,10,1,3212,1415993027.0
3748,8,2,3214,2424371639.0
3749,25,1,3214,785057726.5
3750,52,1,3214,420550947.5
3751,40,4,3214,14853619650.0
3752,21,4,3216,14948036345.0
3753,53,2,3217,4224952563.0
3754,26,1,3217,785057726.5
3755,8,2,3217,2424371639.0
3756,9,3,3219,5961674471.0
3757,1,1,3219,936492873.1
3758,13,1,3221,1289941312.0
3759,12,1,3222,429519105.6
3760,29,1,3223,821323293.5
3761,26,1,3224,1205057041.0
3762,11,2,3224,2544197467.0
3763,1,1,3224,864147882.1
3764,39,2,3224,2424371639.0
3765,26,1,3225,1205057041.0
3766,49,1,3225,551171963.6
3767,12,1,3226,621357326.5
3768,52,1,3226,1316785465.0
3769,20,3,3227,6613654285.0
3770,14,1,3228,1214190018.0
3771,2,1,3228,879739221.3
3772,62,1,3231,462562513.5
3773,1,3,3231,5749773962.0
3774,52,1,3233,1316785465.0
3775,53,2,3234,4224952563.0
3776,12,1,3234,797404546.3
3777,12,1,3235,483354277.3
3778,49,1,3235,901471857.7
3779,14,1,3235,909317528.1
3780,51,3,3236,6433727062.0
3781,21,4,3236,26234121822.0
3782,12,1,3237,524093093.4
3783,49,3,3238,6613654285.0
3784,32,1,3238,821323293.5
3785,9,3,3239,5961674471.0
3786,15,1,3239,1007489211.0
3787,9,3,3239,5961674471.0
3788,49,1,3240,654227952.3
3789,1,1,3240,942668363.9
3790,11,3,3241,8126555557.0
3791,1,1,3241,901434830.9
3792,15,1,3241,882369515.1
3793,49,3,3242,6613654285.0
3794,6,1,3242,901765476.2
3795,39,2,3242,2424371639.0
3796,6,1,3243,901765476.2
3797,12,1,3244,1857796201.0
3798,49,3,3244,6613654285.0
3799,25,1,3246,785057726.5
3800,50,3,3247,7769945773.0
3801,12,1,3248,881882247.3
3802,50,3,3248,12862921692.0
3803,46,1,3249,524354473.6
3804,18,3,3252,7188343121.0
3805,48,3,3255,8097986358.0
3806,50,1,3255,795430630.9
3807,21,4,3256,14948036345.0
3808,14,1,3257,910761969.4
3809,39,2,3260,2424371639.0
3810,14,1,3262,1289941312.0
3811,51,3,3263,9208309768.0
3812,1,1,3266,787672301.2
3813,18,3,3268,7188343121.0
3814,32,1,3269,821323293.5
3815,29,1,3270,821323293.5
3816,15,3,3271,8938953132.0
3817,45,1,3273,1119276599.0
3818,15,1,3276,807775194.1
3819,63,2,3276,2733219431.0
3820,53,2,3276,4224952563.0
3821,20,3,3276,6613654285.0
3822,49,1,3277,1361328544.0
3823,52,1,3278,1316785465.0
3824,10,1,3278,787554943.3
3825,53,1,3279,1316785465.0
3826,52,2,3280,4224952563.0
3827,15,1,3282,694052544.2
3828,12,1,3282,1751363690.0
3829,6,1,3282,901765476.2
3830,20,3,3282,6613654285.0
3831,21,1,3282,1624871268.0
3832,15,1,3282,916834743.1
3833,25,1,3283,785057726.5
3834,53,1,3285,1316785465.0
3835,46,1,3285,524354473.6
3836,11,2,3285,2544197467.0
3837,49,1,3285,1689621054.0
3838,22,1,3286,947222683.7
3839,15,1,3287,1033608621.0
3840,1,1,3287,874609453.0
3841,49,1,3289,540347155.8
3842,2,1,3289,929727587.7
